"EID","Tag","TagDate","TagLon","TagLat","TagCL","TagSex","CapDate","CapLon","CapLat","CapCL","CapSex","DAL","SizeDiff","MoltIncr","Molted","z","TagDepth","CapDepth","subarea","degreedays"
4638,38507,1980-11-18,-66.2166666666667,43.9833333333333,81,1,1981-12-05,-66.25,43.9833333333333,97,1,382,16,0.197530864197531,1,19.8527019713999,15.7116208371884,23.9937831056114,"34",3084.07129244352
4639,38346,1980-11-15,-66.25,43.9833333333333,96,1,1981-04-29,-66.25,43.9833333333333,96,1,165,0,0,0,23.9937831056114,23.9937831056114,23.9937831056114,"34",709.88674340755
4640,29750,1979-11-12,-66.2166666666667,43.9833333333333,85,2,1980-05-23,-66.2,43.9666666666667,85,2,193,0,0,0,17.8739845069985,15.7116208371884,20.0363481768087,"34",834.649362927307
4641,29803,1979-11-12,-66.1833333333333,43.9833333333333,86,1,1980-05-03,-66.1833333333333,43.9833333333333,86,1,173,0,0,0,21.3289772205147,21.3289772205147,21.3289772205147,"34",715.069878726433
4642,29734,1979-11-12,-66.2166666666667,43.9833333333333,113,1,1981-05-01,-66.2,43.9666666666667,113,1,536,0,0,0,17.8739845069985,15.7116208371884,20.0363481768087,"34",3701.10150623837
4643,29477,1979-11-09,-66.25,43.9833333333333,89,1,1980-05-23,-66.2333333333333,43.9666666666667,89,1,196,0,0,0,21.6803161136726,23.9937831056114,19.3668491217338,"34",858.996525315051
4644,29233,1979-11-07,-66.3166666666667,43.9833333333333,83,2,1980-05-16,-66.3166666666667,43.9833333333333,83,2,191,0,0,0,21.2948018843642,21.2948018843642,21.2948018843642,"34",833.151265833076
4645,29150,1979-11-06,-66.3166666666667,43.9833333333333,104,1,1979-12-01,-66.3166666666667,43.9833333333333,104,1,25,0,0,0,21.2948018843642,21.2948018843642,21.2948018843642,"34",238.224397619147
4646,29018,1979-11-06,-66.3166666666667,43.9833333333333,84,1,1980-05-10,-66.2166666666667,43.9833333333333,84,1,186,0,0,0,18.5032113607763,21.2948018843642,15.7116208371884,"34",813.084681752346
4647,29055,1979-11-06,-66.3166666666667,43.9833333333333,91,1,1980-04-09,-66.3166666666667,43.9833333333333,91,1,155,0,0,0,21.2948018843642,21.2948018843642,21.2948018843642,"34",689.957238071809
4648,17820,1979-06-12,-66.25,43.9833333333333,77,2,1979-12-01,-66.3166666666667,43.9833333333333,90,2,172,13,0.168831168831169,1,22.6442924949878,23.9937831056114,21.2948018843642,"34",2036.70231067931
4649,17191,1979-06-05,-66.3166666666667,43.9833333333333,79,2,1980-02-12,-66.45,44.0166666666667,91,2,252,12,0.151898734177215,1,45.8813102083941,21.2948018843642,70.467818532424,"34",2082.8984643291
4650,17229,1979-06-05,-66.3166666666667,43.9833333333333,71,1,1981-05-01,-66.2166666666667,43.9833333333333,93,1,696,22,0.309859154929577,1,18.5032113607763,21.2948018843642,15.7116208371884,"34",5704.57040084298
4651,60986,1984-09-26,-65.8,43.6,63,1,1984-10-23,-65.8166666666667,43.6,62,1,27,-1,-0.0158730158730159,0,-0.850769111351046,-9.90632362482903,8.20478540212694,"34",361.240183815854
4652,81740,1986-09-25,-66.2166666666667,43.6,86,2,1986-09-26,-66.2,43.6,86,2,1,0,0,0,42.7879080844995,48.6040552010533,36.9717609679457,"34",21.5990082830176
4653,81518,1986-09-22,-66.2166666666667,43.5833333333333,75,2,1986-09-26,-66.2166666666667,43.6666666666667,75,2,4,0,0,0,44.8002894814619,49.158602160321,40.4419768026029,"34",53.557066517722
4654,43967,1982-09-10,-66.75,44.75,141,3,1982-11-11,-66.65,44.75,141,3,62,0,0,0,64.4177190785407,27.0243868610095,101.811051296072,"38",640.624025561114
4655,43902,1982-09-08,-66.75,44.75,104,3,1982-11-13,-66.6833333333333,44.8166666666667,115,2,66,11,0.105769230769231,1,64.4599357384396,27.0243868610095,101.89548461587,"38",679.878206120288
4656,38150,1980-11-14,-66.3166666666667,43.9833333333333,81,1,1980-12-12,-66.3166666666667,43.9833333333333,81,1,28,0,0,0,21.2948018843642,21.2948018843642,21.2948018843642,"34",240.76226477783
4657,38181,1980-11-14,-66.3166666666667,43.9833333333333,92,2,1981-04-24,-66.3166666666667,43.9833333333333,92,2,161,0,0,0,21.2948018843642,21.2948018843642,21.2948018843642,"34",665.45283966258
4658,29897,1979-11-13,-66.1833333333333,43.9833333333333,88,1,1980-05-12,-66.2166666666667,43.9833333333333,88,1,181,0,0,0,18.5202990288515,21.3289772205147,15.7116208371884,"34",751.898333005317
4659,29782,1979-11-12,-66.1833333333333,43.9833333333333,87,1,1980-05-03,-66.1833333333333,44,91,1,173,4,0.0459770114942529,1,15.4662212538987,21.3289772205147,9.6034652872827,"34",711.873005220355
4660,29712,1979-11-11,-66.2166666666667,43.9833333333333,91,2,1980-01-02,-66.2166666666667,43.9833333333333,91,2,52,0,0,0,15.7116208371884,15.7116208371884,15.7116208371884,"34",395.983574340293
4661,29441,1979-11-08,-66.2166666666667,43.9833333333333,87,1,1980-04-09,-66.2,43.85,87,1,153,0,0,0,24.9458326336417,15.7116208371884,34.1800444300951,"34",712.37451616064
4662,29391,1979-11-08,-66.25,43.9833333333333,114,1,1979-12-15,-66.25,43.9833333333333,114,1,37,0,0,0,23.9937831056114,23.9937831056114,23.9937831056114,"34",318.115861577954
4663,61967,1984-10-18,-65.8166666666667,43.6,72,1,1984-10-23,-65.8166666666667,43.6,72,1,5,0,0,0,8.20478540212694,8.20478540212694,8.20478540212694,"34",73.0823311441818
4664,60621,1984-09-20,-65.8166666666667,43.6,63,2,1984-10-25,-65.85,43.6,63,2,35,0,0,0,9.41672903198364,8.20478540212694,10.6286726618403,"34",478.0288899957
4665,60347,1984-09-18,-65.8166666666667,43.6,64,2,1984-10-02,-65.8166666666667,43.6,64,2,14,0,0,0,8.20478540212694,8.20478540212694,8.20478540212694,"34",213.16309591309
4666,57900,1983-08-07,-66,43.6333333333333,100,2,1984-04-06,-65.8166666666667,43.5666666666667,100,2,243,0,0,0,16.0488656676738,11.7329439951047,20.3647873402428,"34",1919.90611546004
4667,81877,1986-09-25,-66.2166666666667,43.5833333333333,100,2,1986-09-26,-66.2,43.6,99,2,1,-1,-0.01,0,43.0651815641333,49.158602160321,36.9717609679457,"34",21.5719943508257
4668,81196,1986-09-20,-66.3833333333333,43.3666666666667,94,2,1987-03-21,-66.7,42.3666666666667,91,2,182,-3,-0.0319148936170213,0,191.227677425523,59.5836113279679,322.871743523077,"41",1453.04969204654
4669,40755,1980-08-27,-64.8666666666667,45.5333333333333,88,1,1981-07-29,-64.75,45.5666666666667,88,1,336,0,0,0,47.2970577462942,56.3281540195272,38.2659614730611,"35",2376.33043077876
4670,40462,1980-08-25,-64.8666666666667,45.5333333333333,118,2,1981-10-20,-65,45.4666666666667,118,3,421,0,0,0,46.3581211896806,56.3281540195272,36.388088359834,"35",3346.60684819165
4671,37414,1981-11-06,-66.2166666666667,43.9833333333333,84,2,1982-05-06,-66.2166666666667,43.9833333333333,84,2,181,0,0,0,15.7116208371884,15.7116208371884,15.7116208371884,"34",798.095756898905
4672,119,1977-07-12,-66.75,44.75,135,2,1978-12-12,-66.6333333333333,44.6833333333333,162,2,518,27,0.2,1,72.3885053536883,27.0243868610095,117.752623846367,"38",3933.43952555557
4673,24746,1979-08-03,-65.3833333333333,45.35,107,3,1982-01-13,-66.5833333333333,44.7333333333333,129,2,894,22,0.205607476635514,1,91.5414997864103,43.5692435992083,139.513755973612,"38",6191.42350861436
4674,24577,1979-08-02,-65.3833333333333,45.35,102,2,1980-12-22,-66.6166666666667,44.65,117,3,508,15,0.147058823529412,1,83.9455759964005,43.5692435992083,124.321908393593,"38",3638.18782802467
4675,36999,1980-09-24,-66.3166666666667,45.1,94,1,1980-11-12,-66.4666666666667,45.05,95,1,49,1,0.0106382978723404,0,37.9533211331666,39.1663191259812,36.740323140352,"36",523.233233483978
4676,36734,1980-09-09,-66.3833333333333,45.0833333333333,135,1,1982-01-29,-66.5833333333333,44.7333333333333,156,1,507,21,0.155555555555556,1,89.5463910965647,39.5790262195172,139.513755973612,"38",3574.50252504464
4677,36501,1980-09-08,-66.3166666666667,45.1,86,1,1980-11-15,-66.4166666666667,45.0833333333333,87,1,68,1,0.0116279069767442,0,20.2712609512495,39.1663191259812,1.37620277651787,"36",872.744468954573
4678,36275,1980-08-30,-66.3166666666667,45.1,91,2,1980-11-12,-66.25,45.1666666666667,91,2,74,0,0,0,21.2338541160128,39.1663191259812,3.30138910604446,"36",963.524142275987
4679,36211,1980-08-30,-66.3166666666667,45.1,94,2,1980-11-14,-66.25,45.1666666666667,94,2,76,0,0,0,21.2338541160128,39.1663191259812,3.30138910604446,"36",983.413917760755
4680,35811,1980-08-20,-66.3833333333333,45.0833333333333,106,1,1983-06-27,-66.65,44.7,141,1,1041,35,0.330188679245283,1,71.7456568486356,39.5790262195172,103.912287477754,"38",7573.56932033855
4681,35102,1980-07-29,-66.3166666666667,45.1,85,2,1981-06-03,-66.3166666666667,45.1166666666667,96,2,309,11,0.129411764705882,1,33.0440049968602,39.1663191259812,26.9216908677393,"36",2197.61186283856
4682,35032,1980-07-26,-66.3166666666667,45.1,73,1,1980-11-27,-66.4666666666667,45.05,85,1,124,12,0.164383561643836,1,37.9533211331666,39.1663191259812,36.740323140352,"36",1346.28047080381
4683,34788,1980-07-25,-66.3166666666667,45.1,75,2,1980-11-17,-66.35,45.1166666666667,88,2,115,13,0.173333333333333,1,19.6701325845893,39.1663191259812,0.173946043197369,"36",1546.44559749123
4684,34573,1980-07-21,-66.3166666666667,45.1,77,2,1980-11-14,-66.3333333333333,45.1166666666667,91,2,116,14,0.181818181818182,1,32.683606297595,39.1663191259812,26.2008934692088,"36",1336.0859628255
4685,34465,1980-07-21,-66.3166666666667,45.1,73,1,1980-11-15,-66.2666666666667,45.1333333333333,81,1,117,8,0.10958904109589,1,27.6361924086604,39.1663191259812,16.1060656913396,"36",1433.83658595438
4686,34062,1980-07-16,-66.3166666666667,45.1,79,2,1981-06-13,-66.3166666666667,45.1166666666667,92,2,332,13,0.164556962025316,1,33.0440049968602,39.1663191259812,26.9216908677393,"36",2415.56928434826
4687,28995,1979-09-27,-66.3,45.05,90,1,1980-06-13,-66.4166666666667,45.0833333333333,90,1,260,0,0,0,34.0832343774907,66.7902659784635,1.37620277651787,"36",1538.16658061954
4688,28661,1979-09-24,-66.3,45.05,82,1,1979-12-08,-66.3166666666667,45.1166666666667,82,1,75,0,0,0,46.8559784231014,66.7902659784635,26.9216908677393,"36",715.473637950579
4689,21788,1979-08-31,-66.3833333333333,45.0833333333333,89,1,1979-11-15,-66.4166666666667,45.0833333333333,89,1,76,0,0,0,20.4776144980175,39.5790262195172,1.37620277651787,"36",980.630265699606
4690,21631,1979-08-28,-66.3,45.05,81,1,1979-12-10,-66.35,45.0833333333333,81,1,104,0,0,0,56.6295204035251,66.7902659784635,46.4687748285867,"36",1021.28444373897
4691,21388,1979-08-24,-66.3166666666667,45.1,81,1,1979-11-23,-66.3166666666667,45.1166666666667,81,1,91,0,0,0,33.0440049968602,39.1663191259812,26.9216908677393,"36",1004.53459135476
4692,20838,1979-08-14,-66.45,45.0333333333333,91,1,1979-11-19,-66.3166666666667,45.1166666666667,91,1,97,0,0,0,47.0467832059151,67.171875544091,26.9216908677393,"36",1017.35330122688
4693,20717,1979-08-09,-66.1666666666667,45.1,81,2,1980-06-09,-66.3166666666667,45.1166666666667,97,2,305,16,0.197530864197531,1,45.5441915761258,64.1666922845124,26.9216908677393,"36",2027.69510495755
4694,20610,1979-08-07,-66.3,45.05,75,1,1981-06-25,-66.3166666666667,45.1166666666667,87,1,688,12,0.16,1,46.8559784231014,66.7902659784635,26.9216908677393,"36",4718.84620399482
4695,20278,1979-08-04,-66.45,45.0333333333333,139,1,1980-06-18,-66.3166666666667,45.1166666666667,139,1,319,0,0,0,47.0467832059151,67.171875544091,26.9216908677393,"36",2129.21421500762
4696,20123,1979-08-03,-66.3166666666667,45.1,86,1,1979-11-21,-66.3166666666667,45.1166666666667,98,1,110,12,0.13953488372093,1,33.0440049968602,39.1663191259812,26.9216908677393,"36",1236.94257358337
4697,19658,1979-07-28,-66.3166666666667,45.1,78,2,1979-11-30,-66.3166666666667,45.1166666666667,81,2,125,3,0.0384615384615385,0,33.0440049968602,39.1663191259812,26.9216908677393,"36",1378.06215675748
4698,19594,1979-07-28,-66.3166666666667,45.1,69,1,1979-11-20,-66.3166666666667,45.1166666666667,83,1,115,14,0.202898550724638,1,33.0440049968602,39.1663191259812,26.9216908677393,"36",1296.48211765263
4699,19478,1979-07-26,-66.45,45.0333333333333,75,2,1980-06-13,-66.3333333333333,45.1166666666667,91,2,323,16,0.213333333333333,1,46.6863845066499,67.171875544091,26.2008934692088,"36",2187.25916200608
4700,19211,1979-07-24,-66.3,45.05,81,2,1980-06-24,-66.45,45.0666666666667,96,2,336,15,0.185185185185185,1,34.3736350449507,66.7902659784635,1.95700411143802,"36",2394.79762215362
4701,18922,1979-09-17,-66.3166666666667,45.1,95,1,1979-11-16,-66.4166666666667,45.0833333333333,95,1,60,0,0,0,20.2712609512495,39.1663191259812,1.37620277651787,"36",747.805089938984
4702,18718,1979-09-13,-66.3833333333333,45.0833333333333,90,1,1979-11-14,-66.4,45.0833333333333,90,1,62,0,0,0,35.2866220360489,39.5790262195172,30.9942178525806,"36",674.42441658607
4703,18681,1979-09-13,-66.3833333333333,45.0833333333333,94,1,1979-11-17,-66.3166666666667,45.1166666666667,94,1,65,0,0,0,33.2503585436282,39.5790262195172,26.9216908677393,"36",708.939900253062
4704,18350,1979-09-10,-66.45,45.0333333333333,128,1,1980-06-23,-66.7166666666667,44.6333333333333,128,1,287,0,0,0,37.4737600718016,67.171875544091,7.77564459951221,"38",1678.99125120376
4705,18281,1979-09-08,-66.3166666666667,45.1,95,1,1979-12-01,-66.4,45.0833333333333,95,1,84,0,0,0,35.0802684892809,39.1663191259812,30.9942178525806,"36",876.233920990042
4706,18084,1979-09-07,-66.3166666666667,45.1,83,1,1980-05-22,-66.3166666666667,45.1,83,1,258,0,0,0,39.1663191259812,39.1663191259812,39.1663191259812,"36",1607.29528599295
4707,15941,1979-09-20,-66.3166666666667,45.1,90,2,1979-11-21,-66.4666666666667,45.05,90,2,62,0,0,0,37.9533211331666,39.1663191259812,36.740323140352,"36",643.011202419584
4708,15862,1979-09-20,-66.3166666666667,45.1,93,1,1979-11-17,-66.3166666666667,45.1166666666667,93,1,58,0,0,0,33.0440049968602,39.1663191259812,26.9216908677393,"36",625.463328917187
4709,14493,1979-09-20,-66.3166666666667,45.1,85,2,1979-11-17,-66.4,45.0833333333333,85,2,58,0,0,0,35.0802684892809,39.1663191259812,30.9942178525806,"36",618.499863568443
4710,14572,1979-09-22,-66.3166666666667,45.1,81,1,1979-12-26,-66.3166666666667,45.1166666666667,81,1,95,0,0,0,33.0440049968602,39.1663191259812,26.9216908677393,"36",886.126107788377
4711,68092,1985-08-02,-65.2833333333333,43.6166666666667,78,2,1985-08-09,-65.2833333333333,43.6166666666667,78,2,7,0,0,0,3.40950659034869,3.40950659034869,3.40950659034869,"33W",110.719982081636
4712,68565,1985-08-21,-65.2833333333333,43.6166666666667,74,2,1985-08-23,-65.2833333333333,43.6166666666667,74,2,2,0,0,0,3.40950659034869,3.40950659034869,3.40950659034869,"33W",42.49284729388
4713,68674,1986-08-13,-65.2833333333333,43.6166666666667,52,2,1986-08-18,-65.2833333333333,43.6166666666667,52,2,5,0,0,0,3.40950659034869,3.40950659034869,3.40950659034869,"33W",84.4859394973221
4714,69074,1986-07-23,-65.2833333333333,43.6166666666667,70,2,1986-08-04,-65.2833333333333,43.6166666666667,70,2,12,0,0,0,3.40950659034869,3.40950659034869,3.40950659034869,"33W",175.028165064236
4715,69480,1986-07-28,-65.2833333333333,43.6166666666667,77,2,1986-07-30,-65.25,43.6166666666667,77,2,2,0,0,0,17.0750795126658,3.40950659034869,30.7406524349829,"33W",37.6947423154761
4716,69645,1986-07-30,-65.2833333333333,43.6166666666667,71,1,1986-08-11,-65.2833333333333,43.6166666666667,71,1,12,0,0,0,3.40950659034869,3.40950659034869,3.40950659034869,"33W",179.195275032346
4717,69933,1986-08-04,-65.2833333333333,43.6166666666667,58,2,1986-08-18,-65.2833333333333,43.6166666666667,57,2,14,-1,-0.0172413793103448,0,3.40950659034869,3.40950659034869,3.40950659034869,"33W",209.566414861329
4718,80020,1986-08-15,-65.2833333333333,43.6166666666667,88,2,1986-08-18,-65.2833333333333,43.6166666666667,89,2,3,1,0.0113636363636364,0,3.40950659034869,3.40950659034869,3.40950659034869,"33W",56.3896237902213
4719,80762,1987-07-28,-65.2833333333333,43.6166666666667,87,1,1987-07-31,-65.2833333333333,43.6166666666667,87,1,3,0,0,0,3.40950659034869,3.40950659034869,3.40950659034869,"33W",54.0946922445423
4720,83261,1987-08-04,-65.2833333333333,43.6166666666667,74,1,1987-08-14,-65.2833333333333,43.6166666666667,74,1,10,0,0,0,3.40950659034869,3.40950659034869,3.40950659034869,"33W",153.418048902835
4721,84366,1990-08-13,-66.75,44.75,122,3,1991-07-02,-66.75,44.75,122,3,323,0,0,0,27.0243868610095,27.0243868610095,27.0243868610095,"38",2227.92763148449
4722,85394,1992-07-15,-65.2333333333333,45.4833333333333,113,3,1992-07-16,-65.2333333333333,45.4833333333333,113,3,1,0,0,0,2.13909004389962,2.13909004389962,2.13909004389962,"36",28.5533245020588
4723,84966,1992-07-07,-65.4,45.4,137,1,1992-07-16,-65.3833333333333,45.4,137,1,9,0,0,0,22.569522948101,13.8188696661174,31.3201762300847,"36",119.161891873202
4724,85166,1992-07-10,-65.2333333333333,45.4833333333333,131,1,1992-07-30,-65.0166666666667,45.5333333333333,131,1,20,0,0,0,7.85073356706991,2.13909004389962,13.5623770902402,"35",308.231989257361
4725,86351,1992-07-03,-65.2333333333333,45.4833333333333,106,1,1992-07-14,-64.9666666666667,45.55,106,1,11,0,0,0,14.3788854014941,2.13909004389962,26.6186807590885,"35",157.484856568036
4726,86469,1992-07-06,-65.2333333333333,45.4833333333333,113,1,1992-07-30,-65.0833333333333,45.5166666666667,113,1,24,0,0,0,14.8113154871706,2.13909004389962,27.4835409304416,"36",339.436858327909
4727,85440,1992-07-15,-65.2,45.45,104,2,1992-07-22,-65.0666666666667,45.4833333333333,104,2,7,0,0,0,27.1291209421985,16.5222313590725,37.7360105253244,"35",96.4617131377308
4728,85616,1992-07-16,-65.2,45.45,113,2,1993-07-27,-64.9166666666667,45.4833333333333,113,3,376,0,0,0,24.7412150762479,16.5222313590725,32.9601987934233,"35",3205.07044711796
4729,87156,1992-07-15,-65.2,45.45,106,3,1992-07-21,-65.05,45.4833333333333,106,3,6,0,0,0,27.1189837923963,16.5222313590725,37.71573622572,"35",84.1768579263044
4730,38164,1980-11-14,-66.3166666666667,43.9833333333333,81,2,1981-04-28,-66.2833333333333,43.9833333333333,81,2,165,0,0,0,23.8567020905703,21.2948018843642,26.4186022967765,"34",713.195219552482
4731,44905,1982-10-28,-66.7166666666667,44.7333333333333,151,3,1982-12-28,-66.5,44.55,151,3,61,0,0,0,103.371556873828,3.70539082068331,203.037722926972,"38",502.540654132931
4732,18307,1979-09-08,-66.3166666666667,45.1,89,1,1979-11-15,-66.4166666666667,45.0666666666667,92,1,68,3,0.0337078651685393,0,41.4211590146951,39.1663191259812,43.6759989034091,"36",725.012193074354
4733,59784,1983-11-02,-66.3166666666667,43.9833333333333,93,1,1984-04-28,-66.3166666666667,43.9833333333333,93,1,178,0,0,0,21.2948018843642,21.2948018843642,21.2948018843642,"34",777.812999486722
4734,29878,1979-11-13,-66.1833333333333,43.9833333333333,84,1,1980-05-28,-66.2,43.9666666666667,84,1,197,0,0,0,20.6826626986617,21.3289772205147,20.0363481768087,"34",849.753984011115
4735,46753,1983-08-16,-66.75,44.75,141,3,1984-01-18,-66.45,44.65,141,3,155,0,0,0,111.008265215691,27.0243868610095,194.992143570372,"38",1240.08272375308
4736,44793,1982-10-27,-66.75,44.75,129,3,1983-06-15,-65.6333333333333,44.7833333333333,129,3,231,0,0,0,30.3378805607416,27.0243868610095,33.6513742604738,"35",1294.11121103613
4737,44044,1982-09-13,-66.75,44.75,124,3,1983-07-25,-66.75,44.75,124,2,315,0,0,0,27.0243868610095,27.0243868610095,27.0243868610095,"38",2075.93834125101
4738,36105,1980-08-27,-66.3833333333333,45.0833333333333,87,2,1980-11-14,-66.3166666666667,45.1166666666667,87,2,79,0,0,0,33.2503585436282,39.5790262195172,26.9216908677393,"36",896.195654922641
4739,34543,1980-07-21,-66.3166666666667,45.1,75,2,1980-12-17,-66.4666666666667,45.05,89,2,149,14,0.186666666666667,1,37.9533211331666,39.1663191259812,36.740323140352,"36",1545.46863337036
4740,43580,1982-08-27,-66.75,44.75,114,3,1983-05-30,-66.6166666666667,44.65,113,3,276,-1,-0.0087719298245614,0,75.6731476273011,27.0243868610095,124.321908393593,"38",1903.64668399973
4741,35360,1980-08-06,-66.45,45.0333333333333,71,1,1980-11-14,-66.3333333333333,45.1166666666667,84,1,100,13,0.183098591549296,1,46.6863845066499,67.171875544091,26.2008934692088,"36",1070.84799150992
4742,43876,1982-09-07,-66.75,44.75,142,3,1982-11-18,-66.7,44.7333333333333,142,3,72,0,0,0,55.5288917339298,27.0243868610095,84.0333966068502,"38",702.868641623816
